# Spintexture data
#     nk, nbnds = 25, 390
#
#k point [kx, ky, kz], Eigenvalue, Sx, Sy, Sz
8.500000000000000611e-03 3.736540335005842802e-19 0.000000000000000000e+00 -4.694746849096738117e+01 -1.471661978605124932e-01 -4.227109962086020856e-01 1.175453343234045267e-02
8.210369523457081847e-03 2.199961883371426632e-03 0.000000000000000000e+00 -4.694746835941583640e+01 -8.963913156252323322e-02 -4.323347356211414416e-01 1.948991499451130371e-02
7.361215932167729237e-03 4.250000000000000305e-03 0.000000000000000000e+00 -4.694746821515617086e+01 -1.652633933781932993e-03 -4.282026198462852706e-01 3.004627816420230024e-02
6.010407640085655215e-03 6.010407640085654347e-03 0.000000000000000000e+00 -4.694746809446650104e+01 1.431948199689669632e-01 -3.740255238312514829e-01 4.407824143376304349e-02
4.250000000000001173e-03 7.361215932167730104e-03 0.000000000000000000e+00 -4.694746804412432084e+01 3.249024197598381347e-01 -1.876209189020725532e-01 5.323057975251010987e-02
2.199961883371426632e-03 8.210369523457083582e-03 0.000000000000000000e+00 -4.694746809443522295e+01 3.955130808255038488e-01 6.296814729781270714e-02 4.407761096570506076e-02
5.204748896376251161e-19 8.500000000000002345e-03 0.000000000000000000e+00 -4.694746821511117219e+01 3.700086524298918933e-01 2.155323254301272917e-01 3.004184148753052952e-02
-2.199961883371427500e-03 8.210369523457083582e-03 0.000000000000000000e+00 -4.694746835937074536e+01 3.295851224266893587e-01 2.938096968013912402e-01 1.948292313315330704e-02
-4.249999999999999438e-03 7.361215932167731839e-03 0.000000000000000000e+00 -4.694746849093168350e+01 2.924802562263630334e-01 3.388208209750995792e-01 1.174622101606431768e-02
-6.010407640085653480e-03 6.010407640085656082e-03 0.000000000000000000e+00 -4.694746858209262541e+01 2.586608654594330092e-01 3.685837555691478529e-01 5.542157709755024531e-03
-7.361215932167729237e-03 4.249999999999999438e-03 0.000000000000000000e+00 -4.694746861462570564e+01 2.255191865436535492e-01 3.906362513174176376e-01 -4.548388830627470014e-06
-8.210369523457080113e-03 2.199961883371428801e-03 0.000000000000000000e+00 -4.694746858211227192e+01 1.898496223781690473e-01 4.083081985423866467e-01 -5.551074737268069104e-03
-8.500000000000000611e-03 3.867230418616452944e-19 0.000000000000000000e+00 -4.694746849096743802e+01 1.471661915508359342e-01 4.227109984726541425e-01 -1.175453197506159952e-02
-8.210369523457081847e-03 -2.199961883371423163e-03 0.000000000000000000e+00 -4.694746835941588614e+01 8.963911350419320745e-02 4.323347348152717373e-01 -1.948992260119741804e-02
-7.361215932167728369e-03 -4.250000000000002040e-03 0.000000000000000000e+00 -4.694746821515617796e+01 1.652612262739393528e-03 4.282026181848285207e-01 -3.004627746045007708e-02
-6.010407640085656082e-03 -6.010407640085654347e-03 0.000000000000000000e+00 -4.694746809446654368e+01 -1.431948217831374992e-01 3.740255175100729579e-01 -4.407824664461307274e-02
-4.250000000000003775e-03 -7.361215932167727502e-03 0.000000000000000000e+00 -4.694746804412433505e+01 -3.249024180593608757e-01 1.876209089883716374e-01 -5.323058559305848814e-02
-2.199961883371425331e-03 -8.210369523457083582e-03 0.000000000000000000e+00 -4.694746809443520874e+01 -3.955130799661634722e-01 -6.296816115556597149e-02 -4.407761111393165843e-02
-1.561424668912875541e-18 -8.500000000000002345e-03 0.000000000000000000e+00 -4.694746821511117219e+01 -3.700086421994572827e-01 -2.155323333513984307e-01 -3.004185094895733821e-02
2.199961883371422729e-03 -8.210369523457083582e-03 0.000000000000000000e+00 -4.694746835937073115e+01 -3.295851142271114531e-01 -2.938097060967550522e-01 -1.948292512856186764e-02
4.250000000000001173e-03 -7.361215932167729237e-03 0.000000000000000000e+00 -4.694746849093170482e+01 -2.924802597561629858e-01 -3.388208167965097717e-01 -1.174622342971365363e-02
6.010407640085652613e-03 -6.010407640085656950e-03 0.000000000000000000e+00 -4.694746858209261831e+01 -2.586608667651427718e-01 -3.685837546021553113e-01 -5.542157759728161270e-03
7.361215932167726635e-03 -4.250000000000004642e-03 0.000000000000000000e+00 -4.694746861462569143e+01 -2.255191889270364014e-01 -3.906362499416324296e-01 4.546934925686585416e-06
8.210369523457081847e-03 -2.199961883371425765e-03 0.000000000000000000e+00 -4.694746858211226481e+01 -1.898496276915682401e-01 -4.083081958245881049e-01 5.551077699988415937e-03
8.500000000000000611e-03 -1.907477192586104347e-18 0.000000000000000000e+00 -4.694746849096741670e+01 -1.471661924451109493e-01 -4.227109992836453056e-01 1.175452789157188649e-02


8.500000000000000611e-03 3.736540335005842802e-19 0.000000000000000000e+00 -4.694746764432694874e+01 1.471697770918926340e-01 4.226453141927715151e-01 -1.175608482767331875e-02
8.210369523457081847e-03 2.199961883371426632e-03 0.000000000000000000e+00 -4.694746763442079640e+01 8.966065556977244333e-02 4.322703619247286744e-01 -1.949213102315960899e-02
7.361215932167729237e-03 4.250000000000000305e-03 0.000000000000000000e+00 -4.694746763686185176e+01 1.690636596545149785e-03 4.281439436033533941e-01 -3.004901926259972988e-02
6.010407640085655215e-03 6.010407640085654347e-03 0.000000000000000000e+00 -4.694746765350000572e+01 -1.431429268884593098e-01 3.739765465324473848e-01 -4.408132080135251929e-02
4.250000000000001173e-03 7.361215932167730104e-03 0.000000000000000000e+00 -4.694746766570145979e+01 -3.248401711424820926e-01 1.875849800290650404e-01 -5.323377608099266745e-02
2.199961883371426632e-03 8.210369523457083582e-03 0.000000000000000000e+00 -4.694746765351334972e+01 -3.954447182289013707e-01 -6.298859890683969343e-02 -4.408069023067501258e-02
5.204748896376251161e-19 8.500000000000002345e-03 0.000000000000000000e+00 -4.694746763687576419e+01 -3.699388354029634618e-01 -2.155358982514994914e-01 -3.004458238760276956e-02
-2.199961883371427500e-03 8.210369523457083582e-03 0.000000000000000000e+00 -4.694746763442999793e+01 -3.295186105204297999e-01 -2.937961501227221994e-01 -1.948513888149233653e-02
-4.249999999999999438e-03 7.361215932167731839e-03 0.000000000000000000e+00 -4.694746764433150332e+01 -2.924215836467121687e-01 -3.387910796773055400e-01 -1.174777206798649498e-02
-6.010407640085653480e-03 6.010407640085656082e-03 0.000000000000000000e+00 -4.694746765650983633e+01 -2.586140311645811485e-01 -3.685398461348080579e-01 -5.542954562090418591e-03
-7.361215932167729237e-03 4.249999999999999438e-03 0.000000000000000000e+00 -4.694746766176132979e+01 -2.254873814465320758e-01 -3.905811639450548212e-01 4.548587025310357745e-06
-8.210369523457080113e-03 2.199961883371428801e-03 0.000000000000000000e+00 -4.694746765650820208e+01 -1.898350123635077491e-01 -4.082456846088013958e-01 5.551871972527100407e-03
-8.500000000000000611e-03 3.867230418616452944e-19 0.000000000000000000e+00 -4.694746764432694164e+01 -1.471697707822096080e-01 -4.226453164568428900e-01 1.175608337036260220e-02
-8.210369523457081847e-03 -2.199961883371423163e-03 0.000000000000000000e+00 -4.694746763442079640e+01 -8.966063751142702709e-02 -4.322703611189536721e-01 1.949213862981818979e-02
-7.361215932167728369e-03 -4.250000000000002040e-03 0.000000000000000000e+00 -4.694746763686183044e+01 -1.690614925461046344e-03 -4.281439419419571513e-01 3.004901855880998118e-02
-6.010407640085656082e-03 -6.010407640085654347e-03 0.000000000000000000e+00 -4.694746765350000572e+01 1.431429287026334540e-01 -3.739765402112353865e-01 4.408132601213937685e-02
-4.250000000000003775e-03 -7.361215932167727502e-03 0.000000000000000000e+00 -4.694746766570145269e+01 3.248401694419900121e-01 -1.875849701153616267e-01 5.323378192151173582e-02
-2.199961883371425331e-03 -8.210369523457083582e-03 0.000000000000000000e+00 -4.694746765351334972e+01 3.954447173694949913e-01 6.298861276469022719e-02 4.408069037887024644e-02
-1.561424668912875541e-18 -8.500000000000002345e-03 0.000000000000000000e+00 -4.694746763687579261e+01 3.699388251725006516e-01 2.155359061727677716e-01 3.004459184900576396e-02
2.199961883371422729e-03 -8.210369523457083582e-03 0.000000000000000000e+00 -4.694746763443000503e+01 3.295186023209167869e-01 2.937961594181242586e-01 1.948514087686936680e-02
4.250000000000001173e-03 -7.361215932167729237e-03 0.000000000000000000e+00 -4.694746764433149622e+01 2.924215871765352137e-01 3.387910754986272477e-01 1.174777448163838445e-02
6.010407640085652613e-03 -6.010407640085656950e-03 0.000000000000000000e+00 -4.694746765650980791e+01 2.586140324702785875e-01 3.685398451678946197e-01 5.542954612036188333e-03
7.361215932167726635e-03 -4.250000000000004642e-03 0.000000000000000000e+00 -4.694746766176130848e+01 2.254873838299104316e-01 3.905811625692646727e-01 -4.547133182930540585e-06
8.210369523457081847e-03 -2.199961883371425765e-03 0.000000000000000000e+00 -4.694746765650822340e+01 1.898350176769025011e-01 4.082456818909636631e-01 -5.551874935288247936e-03
8.500000000000000611e-03 -1.907477192586104347e-18 0.000000000000000000e+00 -4.694746764432692743e+01 1.471697716764907571e-01 4.226453172678012460e-01 -1.175607928686728254e-02


8.500000000000000611e-03 3.736540335005842802e-19 0.000000000000000000e+00 -4.688694526963830356e+01 2.022005278432583916e-02 -6.670620362043352264e-03 1.911182329461378337e-01
8.210369523457081847e-03 2.199961883371426632e-03 0.000000000000000000e+00 -4.688694557583517053e+01 2.394900448998524972e-02 -1.025894559729180130e-02 2.359961724449010645e-01
7.361215932167729237e-03 4.250000000000000305e-03 0.000000000000000000e+00 -4.688694586557318189e+01 2.565260024839769934e-02 -1.255442735544712307e-02 2.586159273227960353e-01
6.010407640085655215e-03 6.010407640085654347e-03 0.000000000000000000e+00 -4.688694606995306913e+01 2.621006498957312303e-02 -1.404592862953418786e-02 2.687608993275879543e-01
4.250000000000001173e-03 7.361215932167730104e-03 0.000000000000000000e+00 -4.688694614341029165e+01 2.604820149518178446e-02 -1.504115290049408069e-02 2.716185310499329986e-01
